Network,IP,Compliance ,fShared,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
B,"Beta (2, 117)",0.8,0%,38.38157432,791.1621381,96.07290904,826.64048,9.485314433,32.9570585,66.71081886,1087.165674,140.8090176,1092.835103,0,0,0,0,48.5,116.2,61.4,128.8,0,0,0.51,0.53
B,"Beta (2, 117)",0.8,0%,75.17626937,800.1538428,150.9653306,855.9154156,17.09033475,52.92620461,92.96085174,1087.403381,187.2245475,1095.312389,0,0,0,0,94,176.4,85.5,170.9,0,0,0.94,0.94
B,"Beta (2, 117)",0.8,0%,33.4795521,791.9808964,54.97912235,809.8290947,9.825572492,19.67866411,59.61416999,1087.095291,106.1211532,1091.737882,0,0,0,0,42.3,67.9,54.8,97.2,0,0,1.51,1.47
B,"Beta (2, 117)",0.8,0%,22.84749995,788.2365816,41.85736799,800.2564703,6.788410324,13.6036443,59.41663392,1087.211765,107.3152952,1091.716989,0,0,0,0,29,52.3,54.7,98.3,0,0,0.88,0.89
B,"Beta (2, 117)",0.8,0%,44.93924877,795.3296602,93.55343943,826.0399563,12.97193955,31.87563559,70.37926183,1087.211194,138.8821606,1092.999024,0,0,0,0,56.5,113.3,64.7,127.1,0,0,1.55,1.49
B,"Beta (2, 117)",0.8,0%,16.7583937,785.8089923,53.86411319,804.5018249,4.776243579,17.89394858,52.56506885,1086.998868,112.7590325,1091.443111,0,0,0,0,21.3,67,48.4,103.3,0,0,1.36,1.33
B,"Beta (2, 117)",0.8,0%,15.92296714,786.1148724,67.26771972,806.9187679,4.887932431,19.66884815,51.06727377,1086.989029,122.7295846,1091.340108,0,0,0,0,20.3,83.4,47,112.5,0,0,0.68,0.69
B,"Beta (2, 117)",0.8,0%,53.75981231,791.2970912,118.7299838,839.9303617,9.74622951,42.00754234,73.25269459,1087.194893,154.1366008,1093.59648,0,0,0,0,67.9,141.4,67.4,140.9,0,0,1.46,1.41
B,"Beta (2, 117)",0.8,0%,23.7271709,787.2194345,53.41425168,805.8103046,5.985864842,18.20545863,59.92557159,1087.154506,114.6985431,1091.950909,0,0,0,0,30.1,66.3,55.1,105,0,0,0.87,0.88
B,"Beta (2, 117)",0.8,0%,57.68274121,796.2155337,78.14944631,822.2947649,13.97563359,27.94373208,83.20645138,1087.267526,131.8962955,1093.342677,0,0,0,0,72.4,95,76.5,120.6,0,0,1.76,1.66
B,"Beta (2, 117)",0.8,0%,39.24956168,793.4439567,76.23835109,819.5740978,11.04232207,27.00010888,67.8069997,1087.307589,130.5317916,1092.821309,0,0,0,0,49.5,93,62.4,119.4,0,0,0.25,0.26
B,"Beta (2, 117)",0.8,0%,27.71535285,789.3639024,57.14517881,806.8408136,7.6706963,18.2763,61.90612846,1087.218602,119.6071755,1091.98344,0,0,0,0,35.1,70.8,56.9,109.5,0,0,1.14,1.13
B,"Beta (2, 117)",0.8,0%,76.35327837,806.7420637,116.1358674,841.4544511,22.87496155,40.42294129,100.6163186,1087.617674,155.3839626,1094.797097,0,0,0,0,94.6,138,92.5,141.9,0,0,1.67,1.57
B,"Beta (2, 117)",0.8,0%,26.94664511,789.7489154,58.53656769,809.2507211,8.095997327,20.14204769,57.43537331,1087.103724,106.6444954,1091.610275,0,0,0,0,34.1,72.3,52.8,97.7,0,0,0.91,0.92
B,"Beta (2, 117)",0.8,0%,10.63316018,784.1725082,31.46585445,795.1005617,3.269971852,10.63521622,47.87556998,1087.028762,95.05403356,1091.011049,0,0,0,0,13.6,39.6,44,87.1,0,0,0,0
B,"Beta (2, 117)",0.8,0%,46.40266333,796.0665108,83.26095049,820.9904046,13.57149476,27.58302199,80.04917659,1087.377876,141.8500989,1093.507816,0,0,0,0,58.3,101.4,73.6,129.7,0,0,0.21,0.22
B,"Beta (2, 117)",0.8,0%,21.99930849,788.6594398,40.06291834,801.1862451,7.067535551,13.89945736,55.2509748,1087.118752,103.4504043,1091.571963,0,0,0,0,27.9,50,50.8,94.8,0,0,0.62,0.63
B,"Beta (2, 117)",0.8,0%,35.01873486,793.1451095,63.38227972,812.5168297,10.76075749,21.84130467,64.00844395,1087.236195,120.7333039,1092.238116,0,0,0,0,44.2,78,58.9,110.5,0,0,0.53,0.55
B,"Beta (2, 117)",0.8,0%,58.79730422,798.9279899,126.8140284,838.1945021,15.69990934,40.72419688,81.68386074,1087.537992,164.7254052,1093.942495,0,0,0,0,73.6,151.3,75.1,150.6,0,0,0.85,0.86
B,"Beta (2, 117)",0.8,0%,32.9260539,790.8551169,54.5779907,807.6979443,9.327500454,18.53355467,64.68210351,1087.181205,115.1894023,1092.08142,0,0,0,0,41.6,67.6,59.5,105.5,0,0,1.09,1.08
B,"Beta (2, 117)",0.8,0%,57.52922333,797.2134358,90.8971187,827.5831452,14.52981044,31.31264535,81.77273669,1087.286933,133.4431007,1093.342938,0,0,0,0,72.2,109.8,75.2,122.1,0,0,0.41,0.43
B,"Beta (2, 117)",0.8,0%,21.95155307,786.8963723,43.56797814,802.6181584,5.719391781,15.56878687,54.45707639,1087.036387,103.6644083,1091.3936,0,0,0,0,27.9,54.3,50.1,95,0,0,1.29,1.27
B,"Beta (2, 117)",0.8,0%,18.98181304,787.316564,32.1363785,797.363633,5.887443437,11.70862788,52.49018439,1087.09529,97.3707363,1091.36581,0,0,0,0,24.1,40.3,48.3,89.2,0,0,1.73,1.67
B,"Beta (2, 117)",0.8,0%,87.41737993,808.9943502,112.2971733,841.5929848,24.77066205,39.63739575,100.9777061,1087.760981,151.4654344,1094.926665,0,0,0,0,108.1,133.4,92.8,138.3,0,0,1.81,1.68
B,"Beta (2, 117)",0.8,0%,67.33401693,803.192842,107.5198921,836.3777157,19.48081051,37.34194889,89.07395553,1087.60035,146.251623,1093.991453,0,0,0,0,83.8,128.6,81.9,133.7,0,0,1.43,1.38
B,"Beta (2, 117)",0.8,0%,51.20677409,795.2624303,94.50502822,830.1087159,12.95786707,34.10174653,84.80812189,1087.360149,147.457849,1093.853812,0,0,0,0,64.4,113.8,78,134.8,0,0,1.24,1.22
B,"Beta (2, 117)",0.8,0%,156.6656156,820.9889499,256.43588,912.9463586,35.97685379,90.61509128,160.4112407,1088.030103,257.115277,1099.595915,0,0,0,0,190.8,280.9,147.4,233.8,0,0,1.53,1.42
B,"Beta (2, 117)",0.8,0%,36.75528863,792.6826114,67.00366734,814.1061728,10.74789721,22.91497741,61.61925019,1087.128647,115.543328,1092.125113,0,0,0,0,46.4,82.3,56.7,105.8,0,0,0.55,0.57
B,"Beta (2, 117)",0.8,0%,8.013215917,782.8668147,16.71544307,788.6924103,2.316270484,5.930052116,47.22116929,1086.950482,88.90603403,1090.826515,0,0,0,0,10.2,21.2,43.4,81.5,0,0,1.12,1.11
B,"Beta (2, 117)",0.8,0%,41.92805428,795.2665009,74.48667134,818.4370464,12.42692485,25.41136087,70.85022925,1087.362315,128.863533,1092.992785,0,0,0,0,52.7,91,65.2,117.9,0,0,0.47,0.49
B,"Beta (2, 117)",0.8,0%,43.55670716,793.5512025,73.43714859,818.2468937,11.2750992,25.4722623,70.43509817,1087.276347,124.1753197,1092.70101,0,0,0,0,54.9,89.7,64.8,113.6,0,0,0.72,0.74
B,"Beta (2, 117)",0.8,0%,20.86996888,786.3000674,40.6332027,800.4537644,5.185256368,13.91705144,53.32711213,1086.987387,100.689506,1091.186466,0,0,0,0,26.5,50.8,49.1,92.3,0,0,0.65,0.66
B,"Beta (2, 117)",0.8,0%,24.8085234,788.8288845,64.24964205,809.1693561,7.275489798,20.71801016,55.88134685,1087.0983,117.9172398,1091.603775,0,0,0,0,31.4,79.4,51.4,108,0,0,1.62,1.57
B,"Beta (2, 117)",0.8,0%,54.84859254,790.3528599,140.3336629,849.3351275,8.818258987,49.66995264,78.17816156,1087.17625,174.0485936,1094.283854,0,0,0,0,69.4,165.2,71.9,159.1,0,0,1.13,1.12
B,"Beta (2, 117)",0.8,0%,24.16649732,789.0759126,49.60112945,805.8708478,7.316314173,17.75180933,55.70434777,1087.077302,105.7117822,1091.65805,0,0,0,0,30.6,61.5,51.2,96.8,0,0,0.3,0.31
B,"Beta (2, 117)",0.8,0%,85.97379882,797.3355843,150.4134321,857.4419827,15.06543476,53.08264889,102.5322815,1087.245799,177.7889009,1095.231224,0,0,0,0,107.8,175.4,94.3,162.3,0,0,1.03,1.03
B,"Beta (2, 117)",0.8,0%,15.68172674,785.6801615,61.41313995,807.170157,4.674712338,20.06521308,53.69392829,1087.05251,115.8469463,1091.47984,0,0,0,0,20,76.1,49.4,106.1,0,0,2.03,1.93
B,"Beta (2, 117)",0.8,0%,10.98981225,783.8850356,34.93451966,795.913212,3.108111966,11.28737271,48.87336607,1086.945146,102.8627005,1091.130521,0,0,0,0,14,43.9,45,94.3,0,0,1.08,1.08
B,"Beta (2, 117)",0.8,0%,78.69769757,808.2623755,144.7406082,852.6061476,23.92016026,49.00543238,90.55708861,1087.647498,166.0047474,1094.627359,0,0,0,0,97.4,169.8,83.3,151.7,0,0,0.18,0.19
B,"Beta (2, 117)",0.8,0%,23.0356116,786.7985556,42.00240437,800.8650581,5.777075477,14.29525983,56.75852136,1087.04662,105.1561834,1091.490607,0,0,0,0,29.3,52.4,52.2,96.3,0,0,0.92,0.93
B,"Beta (2, 117)",0.8,0%,20.2609368,787.4970895,41.72206159,801.4225525,6.236435975,14.76811932,55.6654392,1087.099672,103.2565823,1091.570935,0,0,0,0,25.7,52.1,51.2,94.6,0,0,0.62,0.63
B,"Beta (2, 117)",0.8,0%,150.801838,833.1233904,192.0055808,888.0896305,45.81930147,69.32633827,148.7011725,1088.33495,210.4111094,1098.362727,0,0,0,0,181,216.2,136.6,191.6,0,0,2.39,2.01
B,"Beta (2, 117)",0.8,0%,39.31852535,790.2455163,72.9444928,817.3416132,8.407008524,25.41630941,72.14641351,1087.219812,129.0482732,1092.704567,0,0,0,0,49.8,89.2,66.4,118.1,0,0,0.97,0.97
B,"Beta (2, 117)",0.8,0%,12.97829304,784.6688921,29.60437378,795.5550644,3.664089617,10.4567185,50.22697165,1087.029466,96.17485869,1091.168797,0,0,0,0,16.5,37.2,46.2,88.1,0,0,1.05,1.05
B,"Beta (2, 117)",0.8,0%,24.47808618,788.6849704,56.96684359,807.3165371,7.100225669,18.91167369,54.64748954,1087.123964,111.0474609,1091.580826,0,0,0,0,31,70.6,50.3,101.7,0,0,1.3,1.28
B,"Beta (2, 117)",0.8,0%,52.70332832,797.4210343,88.55871303,825.6609842,14.55466878,30.26879085,77.82958576,1087.447356,139.6633903,1093.45655,0,0,0,0,66.1,107.3,71.6,127.7,0,0,0.21,0.23
B,"Beta (2, 117)",0.8,0%,14.55683597,784.4075874,30.33510518,795.0673307,3.574446878,10.25480764,50.36470624,1086.957614,95.96304164,1091.061457,0,0,0,0,18.6,38.2,46.3,88,0,0,0.69,0.7
B,"Beta (2, 117)",0.8,0%,25.07591489,789.8582861,35.21868993,799.290603,8.031351125,12.4925545,60.08799684,1087.152001,101.7755933,1091.661721,0,0,0,0,31.7,44.1,55.3,93.2,0,0,0.28,0.29
B,"Beta (2, 117)",0.8,0%,18.36239429,787.5546862,37.92562882,800.0710868,6.043934123,13.4623585,50.3252741,1087.054365,95.17761429,1091.135912,0,0,0,0,23.3,47.4,46.3,87.2,0,0,0.34,0.35
B,"Beta (2, 117)",0.8,0%,26.49525401,789.9829024,70.98760064,812.3252972,8.564916898,22.71622836,59.74801184,1087.059344,119.6404248,1091.845353,0,0,0,0,33.5,87.4,55,109.6,0,0,1.19,1.17
B,"Beta (2, 117)",0.8,0%,12.71611838,784.1777297,30.84265386,795.9772068,3.446564566,11.29909569,49.77499261,1086.970856,98.93330761,1091.116172,0,0,0,0,16.2,38.7,45.8,90.7,0,0,1.06,1.06
B,"Beta (2, 117)",0.8,0%,10.47254572,784.0309033,17.55043514,789.7882304,3.267104329,6.45309113,48.15080726,1086.923365,88.87459353,1090.742963,0,0,0,0,13.4,22.2,44.3,81.5,0,0,1.1,1.09
B,"Beta (2, 117)",0.8,0%,11.3577246,784.4895698,26.61160599,793.9042729,3.800337644,9.706319134,49.41154332,1087.013224,93.6528604,1090.994063,0,0,0,0,14.5,33.5,45.5,85.8,0,0,1.84,1.77
B,"Beta (2, 117)",0.8,0%,38.97985319,789.0121941,66.95802611,814.6183827,7.684586982,23.58606173,67.95532535,1087.09633,119.0773639,1092.258048,0,0,0,0,49.4,82.2,62.5,109,0,0,0.25,0.26
B,"Beta (2, 117)",0.8,0%,52.96466437,799.7679592,107.2108337,834.5717367,16.23036983,37.23332742,84.59151965,1087.768316,153.1396191,1094.207732,0,0,0,0,66.2,128.5,77.8,140,0,0,1.04,1.04
B,"Beta (2, 117)",0.8,0%,25.60702286,788.3208868,39.55654972,801.1735173,6.888396685,14.2736894,64.01907295,1087.184057,112.426506,1092.040478,0,0,0,0,32.5,49.4,58.9,103,0,0,0.53,0.55
B,"Beta (2, 117)",0.8,0%,7.495531058,782.6944614,18.20378561,789.3426561,2.035370597,6.416511476,47.06745226,1086.935224,89.33035345,1090.777994,0,0,0,0,9.6,23.1,43.3,81.9,0,0,1.52,1.49
B,"Beta (2, 117)",0.8,0%,8.168786303,783.5776307,15.90719442,789.0777653,2.780389404,5.825858589,48.26207924,1086.972744,89.66769789,1090.841212,0,0,0,0,10.4,20.2,44.4,82.2,0,0,0.35,0.36
B,"Beta (2, 117)",0.8,0%,53.88570593,797.7387038,85.79934498,826.6820746,14.90241895,30.8005706,80.25168343,1087.412543,137.7223949,1093.473564,0,0,0,0,67.5,103.8,73.8,125.9,0,0,0.87,0.87
B,"Beta (2, 117)",0.8,0%,30.80663933,790.4658333,102.2830105,826.8851611,8.802603636,34.13650707,58.01660218,1087.145319,141.5200903,1092.522788,0,0,0,0,39,123.7,53.4,129.5,0,0,1.2,1.19
B,"Beta (2, 117)",0.8,0%,47.46934817,793.1763802,89.80964796,825.9354753,11.55756532,31.96622065,72.52006374,1087.091441,134.1982244,1092.797641,0,0,0,0,59.8,108.7,66.7,122.8,0,0,0.96,0.97
B,"Beta (2, 117)",0.8,0%,57.01792624,797.1530412,79.70970497,822.3797129,14.20655086,27.25919902,79.35795723,1087.345077,131.4789676,1093.156289,0,0,0,0,71.5,96.9,73,120.3,0,0,0.88,0.88
B,"Beta (2, 117)",0.8,0%,13.22803964,784.9805095,38.22130751,799.4571688,3.951010885,13.92345274,48.58040752,1086.982452,97.63968034,1091.035458,0,0,0,0,16.9,47.8,44.7,89.5,0,0,0.35,0.36
B,"Beta (2, 117)",0.8,0%,69.37513448,791.2124591,144.3667332,854.0338798,9.820238991,52.07938384,86.14965511,1087.104385,173.1769096,1094.643037,0,0,0,0,87.7,169,79.2,158.2,0,0,0.8,0.81
B,"Beta (2, 117)",0.8,0%,11.244484,784.6730139,34.94378079,796.0820406,3.6181162,11.43139854,48.39976964,1086.992211,98.1836306,1091.011338,0,0,0,0,14.3,43.9,44.5,90,0,0,1.88,1.81
B,"Beta (2, 117)",0.8,0%,25.12418589,787.9170676,70.18225597,813.7077437,6.539290122,24.31963522,56.48634009,1087.016853,122.504412,1091.754333,0,0,0,0,31.9,86.2,52,112.2,0,0,0.3,0.31
B,"Beta (2, 117)",0.8,0%,18.98987083,786.5372948,45.83022686,802.0648162,5.421718413,15.70171978,50.70882342,1087.022307,104.8602139,1091.276574,0,0,0,0,24.1,57.1,46.6,96.1,0,0,1.04,1.04
B,"Beta (2, 117)",0.8,0%,19.19779473,786.9110535,46.97948536,803.0567638,5.664434287,15.68592167,51.4684251,1087.008646,102.8793676,1091.302068,0,0,0,0,24.4,58.5,47.3,94.3,0,0,0.33,0.34
B,"Beta (2, 117)",0.8,0%,50.54729414,797.1244882,74.02186533,820.1016059,14.59415119,26.4845043,74.11095591,1087.43664,127.1070832,1093.004144,0,0,0,0,63.4,90.3,68.2,116.3,0,0,1.46,1.42
B,"Beta (2, 117)",0.8,0%,27.80241316,790.8670456,45.35427705,804.1844297,8.927827906,16.03009625,58.62770172,1087.09826,104.4907531,1091.706465,0,0,0,0,35.2,56.4,53.9,95.7,0,0,0.88,0.88
B,"Beta (2, 117)",0.8,0%,17.81267394,786.389445,37.00485372,798.2669491,5.245498462,12.37454716,51.88061842,1087.013527,96.96487381,1091.141359,0,0,0,0,22.7,46.4,47.7,88.9,0,0,0,0
B,"Beta (2, 117)",0.8,0%,29.94036256,790.7518923,79.76414398,817.3087262,8.824998019,26.71274136,58.9414741,1087.215313,129.8284563,1092.224718,0,0,0,0,37.9,97.6,54.2,118.9,0,0,0.29,0.3
B,"Beta (2, 117)",0.8,0%,21.20322352,787.9908157,53.9705666,806.2979618,6.410917546,18.29796122,55.74837612,1087.090684,110.8595744,1091.593071,0,0,0,0,26.9,66.9,51.3,101.6,0,0,0.94,0.94
B,"Beta (2, 117)",0.8,0%,14.22960983,785.0571352,28.25561718,794.1287081,4.158900122,9.721541392,49.87501072,1087.029791,94.76772244,1091.122624,0,0,0,0,18.1,35.6,45.9,86.9,0,0,1.82,1.76
B,"Beta (2, 117)",0.8,0%,16.59829856,785.2637948,40.52650888,799.4005932,4.252640744,13.49162653,49.65060997,1086.985333,96.44634234,1091.076006,0,0,0,0,21.1,50.7,45.7,88.4,0,0,1.83,1.77
B,"Beta (2, 117)",0.8,0%,88.33779071,804.6404933,136.4722057,852.7689281,20.77607453,48.11682845,102.819848,1087.582834,167.8390568,1095.202371,0,0,0,0,109.8,160,94.5,153.2,0,0,0.49,0.51
B,"Beta (2, 117)",0.8,0%,99.47466277,805.9360877,190.5876216,879.9477281,22.08328541,68.29834788,115.8584213,1087.566384,216.9012684,1096.918345,0,0,0,0,123.4,216.6,106.5,197.7,0,0,0.43,0.45
B,"Beta (2, 117)",0.8,0%,26.38497231,789.8914269,46.00091071,805.07071,8.000746703,16.5350854,60.66914076,1087.238697,110.7189124,1092.002265,0,0,0,0,33.4,57.1,55.8,101.4,0,0,0.56,0.58
B,"Beta (2, 117)",0.8,0%,21.97488854,785.5678563,38.98383661,799.8495553,4.634289505,13.29090671,57.85742082,1087.069538,103.8962138,1091.580123,0,0,0,0,28,48.7,53.2,95.2,0,0,0.59,0.61
B,"Beta (2, 117)",0.8,0%,30.7529093,791.2961182,71.9241689,816.0297251,9.193406542,24.57808356,64.68367464,1087.222227,124.309334,1092.489757,0,0,0,0,38.9,88.1,59.5,113.8,0,0,0.53,0.54
B,"Beta (2, 117)",0.8,0%,47.64544538,796.9950066,79.42358361,822.7674888,14.3545373,28.34836743,67.13135061,1087.310951,123.387562,1092.735955,0,0,0,0,59.8,96.5,61.7,112.9,0,0,1.63,1.57
B,"Beta (2, 117)",0.8,0%,33.4976287,789.8664721,80.70538845,821.5540931,8.474340382,28.96895627,64.07889086,1087.116372,134.3499605,1092.782937,0,0,0,0,42.4,98.2,58.9,122.9,0,0,1.1,1.09
B,"Beta (2, 117)",0.8,0%,47.69969596,796.9510176,84.12510388,824.3045629,14.08486674,29.74421186,72.21683135,1087.309678,128.1643824,1092.841762,0,0,0,0,59.9,102.1,66.4,117.3,0,0,0.95,0.96
B,"Beta (2, 117)",0.8,0%,16.83448909,784.9154106,43.17477284,800.7857871,3.978866666,14.55088314,51.9726843,1087.054226,102.3224256,1091.329929,0,0,0,0,21.4,53.9,47.8,93.8,0,0,0.66,0.67
B,"Beta (2, 117)",0.8,0%,55.13833371,798.9036273,68.85572709,819.5134797,15.72298021,25.00057276,83.84412287,1087.625743,127.5007998,1093.606078,0,0,0,0,69,84,77.1,116.6,0,0,2.3,2.09
B,"Beta (2, 117)",0.8,0%,31.21675945,792.2894747,71.79884261,815.9011203,10.06977902,24.65327223,63.53197106,1087.276009,128.0249997,1092.675059,0,0,0,0,39.4,88,58.4,117.2,0,0,1.7,1.63
B,"Beta (2, 117)",0.8,0%,32.38441839,791.3555135,82.07262631,817.9034047,9.595381383,26.69867651,68.37764168,1087.14627,139.8441872,1092.651611,0,0,0,0,40.9,100.3,62.9,128,0,0,0.5,0.51
B,"Beta (2, 117)",0.8,0%,34.17006264,788.790234,56.2449648,808.5886567,7.802158,19.56169191,68.1932724,1087.115221,118.0370638,1092.365801,0,0,0,0,43.3,69.6,62.7,108.1,0,0,0.24,0.26
B,"Beta (2, 117)",0.8,0%,60.67536595,794.5401966,90.35780442,828.8841896,12.23686363,32.44867322,80.0761297,1087.315412,135.3678365,1093.659698,0,0,0,0,76.4,109,73.6,123.8,0,0,0.64,0.66
B,"Beta (2, 117)",0.8,0%,11.54041898,783.7691603,22.66251847,791.8304324,3.185980603,8.065334634,48.93467493,1086.954525,91.88428728,1090.964596,0,0,0,0,14.7,28.6,45,84.2,0,0,1.86,1.79
B,"Beta (2, 117)",0.8,0%,12.47775407,784.6235083,34.88592866,796.5124951,3.740696804,11.57714738,48.90462017,1086.987301,96.01400306,1091.110272,0,0,0,0,15.9,43.8,45,88,0,0,1.46,1.43
B,"Beta (2, 117)",0.8,0%,74.4858753,803.9072749,160.9169626,860.8798077,20.31848347,55.23046633,90.85681023,1087.427109,182.7848465,1095.112734,0,0,0,0,92.7,186.9,83.6,166.9,0,0,1.18,1.16
B,"Beta (2, 117)",0.8,0%,13.1121839,784.5121598,26.74973337,793.4350186,3.703298919,9.061957224,50.04681425,1086.977845,92.3607472,1091.000929,0,0,0,0,16.7,33.7,46,84.7,0,0,1.05,1.05
B,"Beta (2, 117)",0.8,0%,30.30033356,789.2432576,93.8019598,822.4921731,7.682775191,30.86395962,62.66895549,1087.147904,139.8400001,1092.513578,0,0,0,0,38.4,114,57.6,128,0,0,1.13,1.12
B,"Beta (2, 117)",0.8,0%,60.7871182,788.1189059,134.8764384,847.5880446,6.767313824,46.94796759,84.98555747,1087.042421,172.6384379,1094.360783,0,0,0,0,77.1,159.1,78.2,157.8,0,0,1.5,1.44
B,"Beta (2, 117)",0.8,0%,14.47503565,785.2374304,26.23926486,792.8693716,4.320032021,8.814237539,50.5342835,1086.979082,93.46292958,1090.937257,0,0,0,0,18.4,33.1,46.5,85.7,0,0,1.04,1.04
B,"Beta (2, 117)",0.8,0%,22.00242595,788.1549154,37.11706552,799.5691105,6.590509174,12.83586908,54.74753747,1087.099175,97.75425056,1091.44533,0,0,0,0,27.9,46.4,50.4,89.6,0,0,0.96,0.96
B,"Beta (2, 117)",0.8,0%,15.99660381,785.4518322,51.5115795,803.5004252,4.481612624,17.05657945,51.8354954,1086.996619,108.3905543,1091.247857,0,0,0,0,20.4,64.1,47.7,99.3,0,0,0.33,0.34
B,"Beta (2, 117)",0.8,0%,19.73460547,784.5976067,45.14505382,801.8098094,3.87919523,15.21014018,54.50190314,1086.980156,105.755614,1091.361552,0,0,0,0,25.2,56.3,50.1,96.9,0,0,0.31,0.32
B,"Beta (2, 117)",0.8,0%,13.53378102,784.8787836,27.27665077,794.8972944,4.075402913,10.20291727,53.44431842,1087.085324,97.82633176,1091.274884,0,0,0,0,17.2,34.3,49.2,89.6,0,0,0.64,0.66
B,"Beta (2, 117)",0.8,0%,33.29730438,789.7962936,58.96171434,809.6796328,8.310465887,20.15484429,67.3192677,1087.147699,118.5799308,1092.22935,0,0,0,0,42.2,72.8,61.9,108.6,0,0,1.04,1.04
B,"Beta (2, 117)",0.8,0%,95.6720942,810.9420453,134.4823614,851.7912475,26.27094847,46.88303486,112.0984353,1087.86905,168.9675667,1095.72031,0,0,0,0,118,157.9,103,154.2,0,0,0.6,0.63
B,"Beta (2, 117)",0.8,0%,7.389324095,782.9499319,23.77346225,790.1535586,2.410237972,7.231036538,47.95971263,1087.010891,92.42956272,1090.848143,0,0,0,0,9.4,30.1,44.1,84.7,0,0,1.49,1.46
B,"Beta (2, 117)",0.8,0%,66.46357058,802.5847476,92.02891232,830.587868,19.13389286,32.33723399,88.65622975,1087.659308,139.2397623,1094.137822,0,0,0,0,82.8,110.8,81.5,127.3,0,0,0.38,0.4
B,"Beta (2, 117)",0.8,0%,29.23267698,789.7409087,67.8337007,813.1764666,8.017108326,22.92002528,57.43917528,1087.089582,115.1150384,1091.772879,0,0,0,0,37,83.4,52.8,105.4,0,0,1.24,1.22
B,"Beta (2, 117)",0.8,0%,120.9942908,818.9542431,160.7699827,868.0748532,33.95204736,57.45823235,115.2934836,1087.675653,174.5719829,1095.882868,0,0,0,0,147.7,185.2,106,159.3,0,0,1.25,1.22
B,"Beta (2, 117)",0.8,0%,13.22103117,784.333548,25.62708641,792.8844759,3.371709424,8.497643162,51.1886,1086.995183,93.40060329,1091.100216,0,0,0,0,16.9,32.3,47.1,85.6,0,0,0.33,0.34
B,"Beta (2, 117)",0.8,0%,22.415364,787.585497,42.56993422,802.6520809,6.396137789,15.3152233,64.71355292,1087.192832,110.8451219,1092.133044,0,0,0,0,28.5,53,59.5,101.5,0,0,0.53,0.54
B,"Beta (2, 117)",0.8,0%,38.92694118,790.6516309,122.3069894,836.2589614,8.768474896,41.25412616,67.59556673,1087.215339,160.203012,1093.314695,0,0,0,0,49.2,146.3,62.2,146.5,0,0,0.77,0.78
B,"Beta (2, 117)",0.8,0%,4.430640423,781.7767258,14.02177967,787.2736964,1.445400805,5.156720553,46.57267755,1086.926404,88.22688624,1090.564355,0,0,0,0,5.7,17.8,42.8,80.9,0,0,1.96,1.88
B,"Beta (2, 117)",0.8,0%,14.56149219,785.6828054,40.59007432,799.7400339,4.622691227,13.82211525,53.99512693,1087.023516,102.5551122,1091.39874,0,0,0,0,18.5,50.8,49.7,94,0,0,0.31,0.32
B,"Beta (2, 117)",0.8,0%,109.8106939,818.8794687,140.2069984,857.5062716,33.66935695,49.86587305,125.8229035,1088.227855,178.4182402,1096.701832,0,0,0,0,134.1,163.5,115.6,162.7,0,0,5.74,3.71
B,"Beta (2, 117)",0.8,0%,37.91408948,791.4408279,64.60533899,814.5618646,9.557829794,23.34004338,70.49484466,1087.270737,125.4656104,1092.827597,0,0,0,0,47.9,79.3,64.8,114.8,0,0,0.47,0.49
B,"Beta (2, 117)",0.8,0%,72.23084845,804.1739915,100.5477121,833.9738186,20.65670156,35.44085031,95.81401064,1087.644185,147.6135722,1094.526343,0,0,0,0,89.8,120.6,88.1,134.9,0,0,2.19,1.98
B,"Beta (2, 117)",0.8,0%,53.83461826,797.2967223,125.8050435,842.1065939,14.36603776,43.50999347,73.56212448,1087.3474,152.2344852,1093.588016,0,0,0,0,67.5,149.4,67.7,139.2,0,0,0.46,0.48
B,"Beta (2, 117)",0.8,0%,36.37000394,791.0675514,78.76791111,819.7765221,9.230381892,27.40157882,69.83098178,1087.281436,134.9701551,1093.020059,0,0,0,0,46,96.1,64.2,123.5,0,0,1.85,1.76
B,"Beta (2, 117)",0.8,0%,21.46667277,787.5590243,48.45480443,804.327861,6.305472437,16.8684505,55.68392922,1087.066994,108.1269442,1091.59352,0,0,0,0,27.3,60.2,51.2,99.1,0,0,0.62,0.63
B,"Beta (2, 117)",0.8,0%,56.49382366,799.5166877,105.6134135,834.2583933,15.9888993,36.62981382,78.26510378,1087.572236,144.5232044,1093.880151,0,0,0,0,70.7,126.6,72,132.1,0,0,0.66,0.67
B,"Beta (2, 117)",0.8,0%,19.1100764,787.4178036,34.70071374,799.3080581,6.065281838,12.90161173,52.46800782,1087.107093,98.14307425,1091.361916,0,0,0,0,24.3,43.4,48.3,89.9,0,0,0.97,0.97
B,"Beta (2, 117)",0.8,0%,62.3182219,791.8488691,114.0593407,839.1473992,10.26298402,40.80089483,78.93024373,1087.119431,152.3092362,1093.665973,0,0,0,0,78.7,135.9,72.6,139.3,0,0,1.12,1.11
