Network,IP,pShortage,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,pIr90,pIr180,pIs90,pIs180
A,"Beta (2, 117)",0%,23.0531029,788.8592464,58.33860587,807.7716289,7.216801318,19.56929892,57.60770479,1087.117839,118.4956794,1091.853046,29.2,72.2,53,108.5
A,"Beta (2, 117)",0%,31.35177389,789.6889254,54.55533888,807.9806952,8.169847212,18.7286209,64.06585667,1087.161292,114.0540586,1092.141591,39.7,67.5,58.9,104.4
A,"Beta (2, 117)",0%,16.35189301,785.8433771,30.18385684,795.6492496,4.813275979,10.53548855,51.33028475,1087.017766,96.00602185,1091.196012,20.8,37.9,47.2,88
A,"Beta (2, 117)",0%,22.36015218,786.9241875,56.46326072,809.2652546,5.75640503,20.9942043,58.20220361,1087.111304,114.6205766,1091.796466,28.4,69.8,53.5,105
A,"Beta (2, 117)",0%,25.68491765,790.8930295,69.8133797,810.9639298,8.819686586,22.08564436,62.98766726,1087.224112,125.789451,1092.146593,32.5,86.1,57.9,115.2
A,"Beta (2, 117)",0%,16.5028927,786.0607978,29.31275952,795.8999806,4.979536916,10.42629886,51.61279245,1087.019079,94.36562795,1091.093237,21,36.8,47.5,86.5
A,"Beta (2, 117)",0%,48.16476612,799.123541,95.9531801,825.5616854,15.89889436,31.06977059,77.21577465,1087.501668,144.5062895,1093.455149,60.3,116.2,71,132.2
A,"Beta (2, 117)",0%,25.46596167,788.1019362,45.44170733,803.6594349,6.8264289,16.35086814,57.2650105,1087.106115,103.9548564,1091.574889,32.3,56.5,52.7,95.2
A,"Beta (2, 117)",0%,24.15769874,788.6391261,60.49153441,809.2656769,7.091720661,20.4571427,56.72314639,1087.072314,113.1894218,1091.740326,30.6,74.7,52.2,103.7
A,"Beta (2, 117)",0%,39.31112346,791.6212394,85.34057464,822.4100833,9.847214721,29.57894011,70.48041892,1087.204711,137.5939184,1092.977323,49.7,103.8,64.8,125.9
A,"Beta (2, 117)",0%,11.08048923,784.1878675,22.64828895,792.4199179,3.414006305,8.491881057,47.78170325,1087.016385,89.39738297,1090.870093,14.1,28.6,44,82
A,"Beta (2, 117)",0%,55.55379116,796.9455179,88.86073421,828.1910907,14.50800937,32.48483994,74.49585979,1087.303122,134.6805869,1093.222973,69.7,107.3,68.5,123.2
A,"Beta (2, 117)",0%,17.09870985,785.9903693,32.72971197,797.1665127,4.733300795,11.42753325,52.06873492,1087.036409,97.02070595,1091.252872,21.8,41.1,47.9,88.9
A,"Beta (2, 117)",0%,11.60149557,784.3401401,21.62994684,791.7448187,3.500350839,7.914769015,48.40604635,1086.963947,90.9638331,1090.800848,14.8,27.3,44.5,83.4
A,"Beta (2, 117)",0%,25.34801481,788.5644197,67.00404523,808.6662164,7.099974509,20.64329188,57.44558646,1087.079913,118.1638354,1091.61034,32.1,82.9,52.8,108.2
A,"Beta (2, 117)",0%,16.31580077,785.487954,32.69504203,796.1994558,4.586304753,10.88143566,50.92030825,1086.979943,97.84725693,1091.045205,20.8,41.1,46.8,89.7
A,"Beta (2, 117)",0%,50.16235298,792.6111911,97.9951706,829.0793937,10.54611144,33.85265161,74.42908949,1087.220738,144.5431828,1093.254988,63.3,118.2,68.5,132.2
A,"Beta (2, 117)",0%,48.26719106,795.0395778,78.08637105,821.344137,12.48932102,27.70054702,77.04523842,1087.367214,133.544538,1093.185323,60.7,95.1,70.9,122.2
A,"Beta (2, 117)",0%,35.68264993,792.5625109,92.57999581,823.2137284,10.44020905,30.64136438,61.70356522,1087.145552,133.4702925,1092.097311,45,112.5,56.8,122.2
A,"Beta (2, 117)",0%,9.086460011,783.2233138,23.72635413,790.9689431,2.688548168,7.831048494,49.00764848,1086.956961,93.04762494,1090.826847,11.6,30,45.1,85.3
A,"Beta (2, 117)",0%,17.45373338,784.9128763,52.95343346,804.25225,4.035908381,17.33285894,54.64408744,1087.025101,118.220995,1091.802458,22.2,65.8,50.3,108.3
A,"Beta (2, 117)",0%,91.93637535,801.7641245,180.6675733,868.583858,18.58711644,61.26068741,115.8006794,1087.556157,204.703399,1096.331507,114.7,208,106.5,186.7
A,"Beta (2, 117)",0%,12.70463339,784.6018845,35.44165997,796.2200643,3.719281615,11.26164213,49.98047747,1087.011327,99.75908781,1091.149003,16.2,44.5,46,91.4
A,"Beta (2, 117)",0%,16.38698938,786.8375433,67.192634,809.1528844,5.349726401,21.58084778,50.11998198,1087.05158,123.2320251,1091.393133,20.8,83,46.1,112.9
A,"Beta (2, 117)",0%,41.25376271,791.0297364,141.9672972,843.1446619,9.513231232,46.22958084,72.53996493,1087.144756,170.6261366,1093.721941,52.2,168.4,66.7,156
A,"Beta (2, 117)",0%,14.36745743,784.3964293,34.01923525,798.1888549,3.505933331,12.74580773,50.7955908,1086.960669,99.68252513,1091.127057,18.3,42.6,46.7,91.4
A,"Beta (2, 117)",0%,35.39166181,789.9211596,90.46200921,820.8117002,8.351597083,29.50017381,67.38747774,1087.160502,147.8923981,1092.803054,44.8,110.2,62,135.3
A,"Beta (2, 117)",0%,18.08288319,787.2990057,39.32928098,800.340643,6.003848357,13.93584017,52.63028377,1087.000186,101.9565632,1091.279811,23,49.1,48.4,93.4
A,"Beta (2, 117)",0%,32.33140919,790.8564433,70.39461137,814.5378593,8.831011683,23.62093354,65.42326558,1087.211596,126.0942922,1092.437532,40.9,86.4,60.2,115.4
A,"Beta (2, 117)",0%,135.281487,820.1576176,187.6052639,879.9670604,34.49157966,65.04795244,139.5327016,1087.947636,212.4430207,1097.847806,164.9,213.2,128.3,193.5
A,"Beta (2, 117)",0%,41.48042547,790.9554007,61.79625822,811.5523795,9.539566495,21.13802314,68.48043488,1087.116298,114.0875478,1092.276134,52.4,76.1,63,104.4
A,"Beta (2, 117)",0%,75.63867718,807.1805093,102.1956582,835.7415928,22.82662506,36.24669653,97.2752604,1087.759703,149.7662177,1094.575558,93.7,122.3,89.4,136.8
A,"Beta (2, 117)",0%,17.30502043,786.4861399,43.44098398,800.4562044,5.286942891,14.56205077,51.65987638,1086.996623,103.4940265,1091.25574,22,54.3,47.5,94.8
A,"Beta (2, 117)",0%,35.19011284,792.7045223,66.1705086,812.7163812,10.45421379,21.73614162,63.0020212,1087.252604,115.986007,1092.191784,44.4,81.4,57.9,106.2
A,"Beta (2, 117)",0%,22.79159512,789.8900923,80.50663369,818.0725147,7.865399523,27.472092,57.38753637,1087.231128,129.5313106,1092.228234,28.9,98.4,52.8,118.6
A,"Beta (2, 117)",0%,13.68045736,784.463977,44.06222341,801.712684,3.685006613,15.82573952,50.01933317,1086.959622,102.7365758,1091.220007,17.4,55,46,94.1
A,"Beta (2, 117)",0%,8.240966234,783.0720682,24.48973414,791.0718847,2.622361626,7.928541142,47.9410719,1086.975872,92.77227427,1090.83375,10.5,31,44.1,85
A,"Beta (2, 117)",0%,21.91759887,787.7430163,52.80882849,805.7202467,6.395351894,17.90140985,53.24991275,1086.967403,104.8443522,1091.311166,27.8,65.5,49,96.1
A,"Beta (2, 117)",0%,80.35988795,798.6769925,120.7106911,842.7717731,15.84039239,41.90909506,96.20719032,1087.356266,158.3710842,1094.52074,100.6,143.2,88.5,144.7
A,"Beta (2, 117)",0%,53.40619892,800.1143013,73.40752924,820.7493539,16.7886974,26.2312162,80.32243968,1087.477888,129.5531905,1093.412474,66.7,89.4,73.9,118.5
A,"Beta (2, 117)",0%,21.8732074,788.2599222,51.52499955,805.8527711,6.686345723,17.8676752,60.17566891,1087.221137,116.0192089,1092.11495,27.7,63.9,55.3,106.2
A,"Beta (2, 117)",0%,23.58121814,787.2175905,38.66382335,800.8928092,5.899992863,13.88236012,60.86445021,1087.097554,106.3287451,1091.771127,30,48.3,56,97.4
A,"Beta (2, 117)",0%,183.5685991,846.3396412,243.5420787,911.347784,56.3499778,84.28392235,168.1315019,1088.81337,234.2506723,1100.086323,216.9,267.2,154.4,212.9
A,"Beta (2, 117)",0%,22.45773043,786.4435297,43.90281843,802.169529,5.191298591,15.05933125,55.00525615,1087.03723,102.8030784,1091.462178,28.6,54.7,50.6,94.2
A,"Beta (2, 117)",0%,70.69150642,803.8978843,104.4504985,835.7799637,20.35096529,36.93247201,89.86131813,1087.629349,142.9010577,1094.011364,87.9,125,82.6,130.6
A,"Beta (2, 117)",0%,7.631126697,783.2356785,19.69933638,789.9091262,2.593079225,6.839199344,47.71805359,1086.971613,90.79627519,1090.849218,9.7,24.9,43.9,83.2
A,"Beta (2, 117)",0%,10.72912053,783.8158547,20.7703406,790.5174143,3.066485386,7.00130447,48.06495488,1086.96558,90.45862148,1090.826214,13.7,26.3,44.2,82.9
A,"Beta (2, 117)",0%,36.28105813,792.735514,77.20362517,818.6655862,10.38289165,26.13458846,64.9600935,1087.252066,122.4408139,1092.3528,45.8,94.3,59.7,112.1
A,"Beta (2, 117)",0%,44.46648944,795.4004592,108.189604,833.2040191,12.85364683,37.603486,71.55324326,1087.324179,144.1314531,1093.177314,55.9,129.8,65.8,131.8
A,"Beta (2, 117)",0%,139.2743811,833.6438174,186.21455,883.5686436,45.62186082,66.04818439,133.2801732,1088.566675,202.6512853,1097.956146,167.1,210.8,122.4,184.6
A,"Beta (2, 117)",0%,12.76853724,784.0205029,26.70385301,793.3425109,3.293611513,9.117258937,50.58526869,1087.03655,92.92706214,1091.195896,16.3,33.7,46.5,85.2
A,"Beta (2, 117)",0%,16.46009114,784.910962,44.76657801,801.2763145,4.239261792,15.34246039,51.95521459,1086.917443,108.1154575,1091.376608,21,55.9,47.8,99.1
A,"Beta (2, 117)",0%,23.39718944,787.6648566,46.43619938,801.2740913,6.353366659,14.51701801,54.75968361,1087.041692,104.6423575,1091.388165,29.7,58,50.4,95.9
A,"Beta (2, 117)",0%,43.28531778,793.2993858,62.80301499,813.2877021,11.43063346,21.9940211,70.86423679,1087.210551,119.0331456,1092.571732,54.6,77.2,65.2,108.9
A,"Beta (2, 117)",0%,11.21196158,784.0304903,29.82064598,795.0451648,3.407414109,10.67840425,49.24229217,1087.001844,94.64003593,1091.014743,14.3,37.5,45.3,86.7
A,"Beta (2, 117)",0%,284.1093028,879.2854337,386.1378311,986.4775506,84.00667013,133.7692187,265.8408414,1090.423618,362.3477831,1107.506758,323.1,391.4,243.8,327.2
A,"Beta (2, 117)",0%,17.74135571,786.768917,33.66313442,797.0523525,5.41594327,11.43989452,51.70834368,1087.037943,96.67138597,1091.240064,22.5,42.2,47.6,88.6
A,"Beta (2, 117)",0%,64.30402037,803.0482278,91.10329791,829.4857672,19.21759287,31.91826641,89.59464479,1087.659226,140.8275336,1093.928464,80.1,109.8,82.4,128.7
A,"Beta (2, 117)",0%,133.1019356,822.8148898,234.7911458,899.4884742,36.272355,80.22104589,145.7828774,1088.367588,248.2794139,1099.32314,161.8,261,133.9,225.8
A,"Beta (2, 117)",0%,33.40982432,790.6988382,67.05806686,813.6469791,9.093286841,23.21358162,64.37581003,1087.162987,117.8800244,1092.108686,42.3,82.4,59.2,107.9
A,"Beta (2, 117)",0%,14.68855464,785.2682813,27.52956752,794.9249127,4.184670367,9.906651241,52.12230277,1087.085527,93.56218555,1091.13203,18.7,34.6,47.9,85.7
A,"Beta (2, 117)",0%,70.14439615,802.9113915,99.63739451,833.4787365,19.59964558,35.1452457,88.02060161,1087.415816,143.6017582,1093.855354,87.4,119.5,80.9,131.3
A,"Beta (2, 117)",0%,22.67935793,789.6749373,52.5563918,806.0917992,7.98632971,18.13331841,58.20680002,1087.194363,111.7570858,1091.994199,28.7,65.2,53.5,102.3
A,"Beta (2, 117)",0%,80.9677324,812.137457,99.742477,836.816695,27.01913928,35.79490334,106.9469387,1088.03351,151.6227632,1095.275332,99.7,119.2,98.3,138.4
A,"Beta (2, 117)",0%,14.92731841,784.7533103,28.30187547,794.7545128,3.969291524,10.08968193,52.37529704,1087.019428,95.86270481,1091.201383,19,35.6,48.2,87.9
A,"Beta (2, 117)",0%,27.03058744,790.814503,45.02151423,803.9625442,8.968852841,15.93628338,61.51053602,1087.164457,106.4027421,1091.887563,34.2,56,56.6,97.4
A,"Beta (2, 117)",0%,11.25856149,784.1563774,23.29074346,792.3458957,3.437381155,8.456222921,48.27771276,1086.978913,90.70748367,1090.834162,14.4,29.4,44.4,83.2
A,"Beta (2, 117)",0%,74.9583931,809.6954045,95.84683083,832.5511995,25.07710676,33.12057189,106.685905,1088.064241,152.2507083,1095.177007,92.6,115.1,98.1,139
A,"Beta (2, 117)",0%,19.78934777,787.3609566,40.89060469,800.7553984,5.973687399,14.10739946,53.21536063,1086.996273,100.2597813,1091.283933,25.1,51.1,49,91.9
A,"Beta (2, 117)",0%,19.7580678,785.8857898,53.90347935,806.9769118,4.907030357,19.26320937,53.89639483,1087.001088,110.2997672,1091.579931,25.1,66.8,49.6,101
A,"Beta (2, 117)",0%,125.4589727,807.9732204,194.9659114,881.5916488,25.22331438,69.37101096,137.2965294,1087.472122,220.7069737,1097.406998,155.3,221.2,126.3,201.1
A,"Beta (2, 117)",0%,84.58446577,807.932891,124.9732429,847.3928885,23.73725026,44.05456509,101.4170967,1087.740722,162.9891768,1095.21223,104.7,147.5,93.2,148.8
A,"Beta (2, 117)",0%,78.63577558,811.5097763,99.35247805,835.4604239,26.08981509,34.39627757,92.4278846,1087.970697,143.184461,1094.485571,96.9,118.9,85,130.8
A,"Beta (2, 117)",0%,18.85555518,785.5965445,52.28101118,802.6965147,4.558998763,15.90280648,52.81816543,1087.044937,110.0012954,1091.328476,24,65.1,48.6,100.8
A,"Beta (2, 117)",0%,39.81313696,794.2970615,73.05422453,813.6550874,11.9545912,22.543607,69.07170111,1087.335335,126.6373169,1092.500861,50.1,89.8,63.5,115.9
A,"Beta (2, 117)",0%,20.48191735,787.50511,38.9055225,800.6604691,6.038693572,13.7501169,51.05762394,1087.03169,96.85754069,1091.082881,26,48.6,47,88.8
A,"Beta (2, 117)",0%,25.88943647,787.1660434,79.71929613,814.5785865,5.973800524,25.09179271,57.30659181,1087.027728,132.6267343,1092.001877,32.9,97.9,52.7,121.5
A,"Beta (2, 117)",0%,26.16665794,789.9126749,56.1271595,809.023438,8.238178131,20.12127177,55.67281181,1087.137188,106.4081372,1091.692031,33.1,69.4,51.2,97.5
A,"Beta (2, 117)",0%,25.58293059,788.9065273,46.99065768,804.1254773,7.374157517,16.13648917,56.12128287,1087.052653,104.2726144,1091.53524,32.4,58.4,51.6,95.5
A,"Beta (2, 117)",0%,18.05770299,787.1248347,34.43495893,798.0482979,5.738922647,12.00476901,53.29146885,1087.004568,99.24356384,1091.212943,22.9,43.1,49,90.9
A,"Beta (2, 117)",0%,59.47918376,794.510006,90.96620984,829.2216621,12.33484867,33.13641897,79.29115893,1087.259025,136.4941569,1093.327503,74.9,109.7,72.9,124.8
A,"Beta (2, 117)",0%,10.36921707,784.1331614,35.10569825,797.4851599,3.269440874,12.41841524,49.61830345,1087.009085,102.3074022,1091.143793,13.2,44,45.6,93.8
A,"Beta (2, 117)",0%,30.3301704,787.7371783,51.54509811,806.206398,6.689974238,17.96087627,60.78224466,1087.030244,112.9256028,1091.944285,38.5,63.9,55.9,103.4
A,"Beta (2, 117)",0%,62.88935938,798.8595233,121.6708523,840.8403768,16.47278618,41.93701527,88.94270546,1087.334851,160.3558166,1094.200071,78.7,144.7,81.8,146.6
A,"Beta (2, 117)",0%,25.98700324,787.7362612,95.52338634,823.7187681,6.306814947,32.35420609,54.58277398,1087.079542,143.8027785,1092.53774,33,116,50.2,131.6
A,"Beta (2, 117)",0%,21.94701211,786.8701863,31.98515248,798.2217045,5.654487559,11.9414783,54.09136694,1087.000231,97.89131023,1091.250821,27.9,40.1,49.8,89.7
A,"Beta (2, 117)",0%,37.04920261,789.9507141,91.08241495,823.0286695,8.423539863,30.476257,66.38119927,1087.096478,134.126169,1092.569765,46.9,110.7,61.1,122.8
A,"Beta (2, 117)",0%,11.85732349,784.9491879,28.87634869,795.1283671,3.946949373,10.30059278,50.92441527,1087.012428,96.61011668,1091.14828,15.1,36.3,46.8,88.5
A,"Beta (2, 117)",0%,12.95051838,784.8058382,26.25017838,793.0806483,3.964157176,8.887767592,48.61699246,1086.932785,91.6267282,1090.94133,16.5,33.1,44.7,84
A,"Beta (2, 117)",0%,31.12456003,789.4182958,80.51113554,817.217488,7.848709532,26.63624597,63.36713773,1087.155367,136.9187071,1092.59559,39.4,98.5,58.3,125.3
A,"Beta (2, 117)",0%,25.08458748,788.8826199,59.25313156,808.6168917,7.396819707,20.10641387,56.30821641,1087.041022,110.557988,1091.623292,31.8,73.3,51.8,101.3
A,"Beta (2, 117)",0%,33.72486243,789.7654539,58.25438813,810.0905667,8.106887047,20.27503721,62.39798332,1087.120475,110.0094149,1091.954604,42.7,71.9,57.4,100.7
A,"Beta (2, 117)",0%,32.44763108,790.8621389,71.9328085,816.5277335,9.185968805,25.44216357,64.64664838,1087.254498,126.1542454,1092.5334,41,88.1,59.5,115.5
A,"Beta (2, 117)",0%,14.64047575,786.1759335,23.799919,792.7997196,4.922697228,8.366100327,49.93283378,1086.99713,92.42954646,1090.975306,18.6,30,45.9,84.7
A,"Beta (2, 117)",0%,17.38624936,786.097659,32.13971591,796.2871629,5.067216409,10.94551344,52.70724062,1087.05576,96.57710422,1091.128164,22.1,40.4,48.5,88.5
A,"Beta (2, 117)",0%,53.40246589,794.1220325,79.93081086,822.2622661,11.89456012,27.88062526,80.86933563,1087.311341,132.3200602,1093.261767,67.2,97.2,74.4,121
A,"Beta (2, 117)",0%,17.73289743,786.6769382,46.46911681,802.4037378,5.335363539,15.77897092,53.73047968,1087.075742,108.3160531,1091.434096,22.5,57.9,49.4,99.2
A,"Beta (2, 117)",0%,17.52402764,787.1167311,32.81219532,797.4527504,5.815343882,11.69984864,53.96934239,1087.045067,98.61267157,1091.316577,22.3,41.1,49.6,90.4
A,"Beta (2, 117)",0%,47.01691418,794.4636931,88.25635934,824.1738289,12.48646557,30.56833903,74.15128955,1087.203752,138.7814799,1093.004069,59.2,107.1,68.2,127
A,"Beta (2, 117)",0%,24.59953739,788.5171887,48.41127498,805.6130223,7.02036052,17.51278737,54.99575631,1087.033711,103.6334641,1091.387318,31.2,60.1,50.6,95
A,"Beta (2, 117)",0%,16.99600221,785.4692898,35.48211005,798.3567531,4.574512722,12.50383509,51.83063846,1087.030579,100.2705148,1091.238341,21.6,44.4,47.7,91.9
A,"Beta (2, 117)",0%,43.17617493,793.3193175,81.36253615,821.6221849,11.44932414,28.4488088,71.95310175,1087.219243,132.9276952,1092.993176,54.4,99,66.2,121.6
A,"Beta (2, 117)",0%,24.93532418,788.9287127,41.95359748,803.2464622,7.59911314,15.42194975,57.03324605,1087.048659,106.3462547,1091.636755,31.6,52.2,52.5,97.4
A,"Beta (2, 117)",0%,24.12051546,786.7269208,51.57513517,806.6208411,5.694095232,18.57853477,55.83897527,1087.062928,108.6606126,1091.82363,30.7,63.9,51.4,99.5
A,"Beta (2, 117)",0%,53.91826763,793.9239404,105.2100334,832.5891107,11.89724684,36.24404899,75.85724575,1087.125143,144.9511195,1093.355923,67.9,126.4,69.8,132.6
A,"Beta (2, 117)",0%,18.40036286,787.7066621,36.10533491,799.1083941,6.121550034,12.57804713,52.20857287,1087.090802,98.07863451,1091.257123,23.4,45.2,48,89.9
A,"Beta (2, 117)",0%,38.09178758,795.1123765,55.40737068,810.1817792,12.36499998,19.35258616,68.22273036,1087.349187,112.0729326,1092.438448,47.9,68.4,62.7,102.6
A,"Beta (2, 117)",0%,16.80744669,786.352053,40.45936877,800.6494121,4.993194756,14.13006057,50.66364933,1087.019606,98.1804104,1091.014266,21.4,50.5,46.6,90
A,"Beta (2, 117)",0%,10.34141731,783.3972454,18.78402524,790.6038442,2.772116828,7.119167025,48.89987506,1086.961626,93.19753329,1090.978982,13.2,23.8,45,85.4
A,"Beta (2, 117)",0%,11.8650258,784.7859218,45.29665686,801.8284062,3.925415384,16.12326527,49.50209882,1087.00567,106.5482366,1091.223961,15.1,56.5,45.5,97.6
A,"Beta (2, 117)",0%,28.90369435,789.8759906,53.14014178,807.1621843,8.28321269,18.15854791,60.08312085,1087.156536,110.7272694,1091.978955,36.6,65.8,55.3,101.4
A,"Beta (2, 117)",0%,15.90811082,785.428805,36.47326581,797.963262,4.515986131,12.54747423,52.38128236,1087.029556,99.60552647,1091.300936,20.3,45.7,48.2,91.3
A,"Beta (2, 117)",0%,21.59391331,786.6048235,74.95622903,813.2364216,5.464949852,24.34833917,52.81671377,1086.948954,123.4608543,1091.689636,27.5,92.2,48.6,113.1
A,"Beta (2, 117)",0%,36.22659228,792.0508666,70.59317204,816.3126534,10.21869488,24.81584337,64.44865488,1087.177599,124.7448065,1092.449264,45.7,86.5,59.3,114.2
A,"Beta (2, 117)",0%,27.89176495,789.4222768,51.68731365,806.8822735,7.812723251,18.32696706,61.20168131,1087.133145,109.1566459,1091.882801,35.3,64.1,56.3,100
A,"Beta (2, 117)",0%,58.49561711,798.5907368,99.89783248,830.1891817,16.16815522,33.78886007,81.75877941,1087.315534,145.75337,1093.598122,73.2,120.3,75.2,133.3
A,"Beta (2, 117)",0%,13.66999791,784.9375198,24.85592581,793.1591462,4.063256877,8.659938817,52.37679957,1087.070383,94.90055733,1091.159376,17.4,31.3,48.2,87
A,"Beta (2, 117)",0%,35.07969715,791.0075124,71.79605396,815.1096614,9.570704484,24.59066878,59.9915561,1087.047623,120.1175108,1092.02354,44.3,88.1,55.2,110
A,"Beta (2, 117)",0%,78.69117325,809.9014229,109.8493486,840.3294761,24.45675795,38.25650288,94.93600205,1087.843886,150.9336209,1094.669388,97.2,130.7,87.3,137.9
A,"Beta (2, 117)",0%,25.43720608,788.4265089,53.29553513,807.987077,6.995059246,19.04879725,58.45482149,1087.044509,109.6367609,1091.760904,32.3,66,53.8,100.4
A,"Beta (2, 117)",0%,25.92510833,788.1076132,49.84419513,805.9198368,6.596376387,17.65128231,61.28777965,1087.141787,113.418827,1092.011034,32.9,61.8,56.4,103.9
A,"Beta (2, 117)",0%,36.10104644,791.5541856,61.43381694,812.7253856,9.773878357,22.15516999,63.26142709,1087.082627,113.6902055,1091.964515,45.6,75.6,58.2,104.1
A,"Beta (2, 117)",0%,16.13230039,785.3652647,31.92625301,796.341794,4.367186968,11.23033203,50.2970958,1087.064647,96.93371856,1091.068862,20.5,40.1,46.3,88.8
A,"Beta (2, 117)",0%,52.47461697,799.3488674,94.11510351,828.8491546,15.80618351,32.57503727,80.27506083,1087.561552,143.0021406,1093.684403,65.6,113.5,73.8,130.8
A,"Beta (2, 117)",0%,172.9700227,838.2140976,221.9343127,901.9024726,49.98276136,78.77956625,168.8218041,1088.647099,235.2942107,1099.906364,206.4,246.1,155.1,213.9
A,"Beta (2, 117)",0%,19.42009996,786.3524126,37.4990611,799.8863157,5.253941671,13.67872255,53.68552224,1087.048325,100.0404746,1091.301967,24.7,46.9,49.4,91.7
A,"Beta (2, 117)",0%,23.96306825,788.9741984,43.86650241,802.7600489,7.231321041,15.27253214,55.31082675,1087.063548,100.8500569,1091.423233,30.4,54.6,50.9,92.4
